application_id,report_date,status,days_past_due,balance
12624,2023-08-15,Current,0,157560.0
22605,2025-03-23,Current,0,59156.34
11789,2023-02-18,Current,0,41442.47
17939,2023-06-07,Current,0,121036.53
14945,2023-04-28,Late 30,45,172634.91
12728,2023-11-07,Current,0,850793.75
11855,2024-02-26,Current,0,191850.19
7396,2022-09-26,Late 60,61,231068.74
15396,2024-07-30,Current,0,43739.45
2270,2024-03-05,Current,0,169039.99
3126,2023-08-25,Current,0,247196.58
2181,2024-05-12,Late 60,79,15536.25
22108,2023-03-20,Current,0,112411.87
24430,2022-11-16,Current,0,200622.78
18998,2024-10-18,Current,0,190523.04
23649,2023-04-15,Current,0,92452.55
24736,2025-04-12,Current,0,182219.1
8588,2024-08-24,Late 60,87,110275.21
21414,2024-01-16,Current,0,29884.23
11506,2022-06-04,Current,0,148604.34
18998,2024-06-25,Late 60,66,179055.82
8797,2024-09-06,Current,0,97913.73
11678,2022-11-17,Current,0,408339.09
14842,2023-12-20,Late 60,68,259680.5
8020,2024-01-20,Current,0,120443.7
1396,2022-11-23,Current,0,501099.45
3119,2024-05-14,Current,0,272001.56
11194,2023-07-23,Current,0,85228.18
23246,2024-06-23,Current,0,60870.09
24217,2024-12-11,Late 30,59,347896.82
21537,2023-08-28,Current,0,86580.19
1158,2024-04-25,Current,0,787091.76
21445,2023-01-23,Current,0,221792.92
1473,2025-02-14,Late 30,42,480753.37
1576,2023-07-08,Current,0,374216.69
9312,2023-10-20,Current,0,101922.41
1768,2025-05-01,Current,0,562496.25
17069,2025-02-14,Current,0,163935.32
1123,2023-08-25,Current,0,207812.54
6598,2025-02-27,Current,0,496783.04
11671,2023-08-24,Current,0,111266.85
11839,2024-04-17,Current,0,258559.08
6089,2025-05-31,Current,0,546333.68
8493,2023-12-10,Current,0,90892.76
19587,2024-03-12,Current,0,134282.61
21111,2024-08-09,Late 30,41,303532.18
8385,2024-03-23,Current,0,579224.13
24348,2025-01-05,Current,0,327863.34
23360,2025-02-02,Current,0,281311.3
1200,2022-06-26,Current,0,629069.53
9857,2022-11-28,Current,0,91017.2
4748,2025-05-06,Current,0,452037.89
8785,2023-04-22,Current,0,678536.3
11211,2025-06-10,Current,0,52966.96
18278,2022-10-24,Current,0,344105.48
24101,2023-12-22,Current,0,397614.04
18593,2024-11-05,Current,0,199072.09
17057,2022-10-22,Current,0,177698.39
10595,2023-08-24,Current,0,304823.74
8720,2025-02-11,Current,0,52311.83
6125,2023-01-07,Default,167,71729.05
25735,2025-08-05,Current,0,239032.98
5136,2024-06-10,Current,0,291758.85
16979,2022-10-08,Current,0,107511.26
12645,2024-01-03,Current,0,596691.05
18217,2023-04-06,Current,0,276842.09
18822,2025-09-03,Current,0,151164.73
7264,2022-06-20,Current,0,126154.38
14892,2024-02-13,Current,0,216541.8
10013,2023-09-09,Current,0,117659.57
16329,2023-07-08,Current,0,18803.66
2517,2022-11-29,Late 60,73,61819.32
23752,2023-07-27,Current,0,206213.79
12157,2024-06-28,Current,0,428698.51
19989,2023-02-08,Current,0,311197.89
25035,2025-03-08,Current,0,207817.96
14292,2024-01-01,Current,0,105194.09
23259,2023-09-06,Current,0,242017.52
12891,2024-08-18,Current,0,328111.2
18015,2024-03-03,Current,0,40132.48
14858,2023-04-06,Current,0,281464.58
6176,2024-09-23,Current,0,558968.74
22765,2024-07-30,Late 30,34,407110.34
2009,2024-10-17,Late 30,41,660400.7
18968,2023-01-22,Current,0,62650.05
9371,2023-11-17,Late 30,45,379444.83
7482,2024-08-21,Current,0,597031.71
21186,2023-04-06,Current,0,27935.13
11538,2023-02-21,Current,0,212106.06
17239,2023-03-15,Current,0,153449.72
24181,2023-01-19,Late 60,67,115463.48
9408,2023-10-09,Current,0,75864.58
13699,2022-12-19,Current,0,694724.86
6247,2024-06-26,Current,0,58999.58
18476,2024-02-18,Current,0,394180.1
11913,2022-11-21,Current,0,168334.18
16093,2023-10-29,Current,0,209230.19
12645,2022-09-24,Current,0,207543.96
18846,2023-06-27,Current,0,299765.74
5273,2023-04-01,Current,0,113936.14
1981,2025-05-12,Late 30,35,100049.15
18993,2024-01-15,Current,0,19686.51
22829,2024-09-03,Current,0,223591.28
9514,2025-02-02,Current,0,346374.94
25257,2025-08-30,Current,0,593716.87
12070,2025-05-15,Current,0,87066.99
25253,2025-03-09,Current,0,239905.38
3056,2025-09-09,Current,0,94623.14
12974,2024-12-11,Current,0,149775.29
14402,2023-12-07,Current,0,49069.21
4572,2023-08-28,Current,0,265587.37
15632,2024-03-02,Current,0,166293.9
10206,2024-01-09,Current,0,113369.43
12890,2025-02-09,Current,0,101742.94
16931,2024-06-03,Current,0,159095.34
2221,2022-12-06,Current,0,30761.03
5318,2024-09-16,Current,0,155449.77
16706,2024-04-17,Current,0,575351.26
14142,2024-07-12,Current,0,107150.64
25891,2023-07-12,Current,0,330929.15
18402,2024-08-22,Current,0,332126.91
16544,2024-10-22,Current,0,797204.61
16402,2023-07-20,Current,0,796126.58
5145,2023-01-02,Current,0,454665.05
12713,2023-12-17,Current,0,285961.75
11408,2024-09-16,Current,0,513127.53
6783,2024-06-29,Current,0,254004.45
24412,2025-03-31,Current,0,37694.35
23310,2023-11-07,Current,0,486545.1
13889,2024-02-15,Current,0,403394.46
9350,2023-08-12,Current,0,577920.7
24014,2024-10-17,Current,0,433559.05
11075,2025-03-07,Current,0,255649.62
14382,2024-07-14,Current,0,34503.6
11506,2024-01-28,Current,0,286168.96
14572,2024-09-07,Current,0,800002.62
17116,2023-02-24,Current,0,439197.7
22205,2023-10-27,Current,0,174735.6
16295,2024-05-04,Current,0,362346.22
21659,2023-04-07,Current,0,166028.39
17056,2023-11-17,Current,0,71403.01
19401,2024-02-19,Current,0,203959.43
6313,2023-06-12,Late 60,75,241471.22
19691,2023-11-01,Late 60,64,236473.66
6653,2023-10-05,Late 60,67,359492.47
10899,2023-12-14,Default,99,781434.03
5394,2024-12-31,Current,0,293120.65
9882,2023-09-28,Default,106,228763.65
4761,2024-04-14,Late 30,45,685164.29
1173,2022-03-23,Current,0,58626.3
9933,2024-08-13,Current,0,374564.53
21865,2024-08-12,Current,0,95346.23
24081,2022-07-01,Current,0,466384.58
17779,2024-07-31,Current,0,624657.19
21067,2024-11-14,Current,0,387637.69
18201,2025-06-11,Current,0,290174.0
23282,2022-07-24,Current,0,47328.92
8030,2023-12-29,Current,0,56385.93
2692,2024-03-17,Current,0,386275.66
23849,2024-04-21,Current,0,171813.39
13706,2023-02-04,Late 30,47,20796.15
15766,2023-08-15,Current,0,231397.46
16151,2024-06-30,Current,0,288819.87
9475,2023-01-24,Late 30,49,447104.64
7025,2023-02-27,Current,0,38224.32
22803,2022-11-21,Late 60,66,671159.74
11921,2023-03-23,Current,0,354460.76
24293,2023-12-29,Late 60,75,47227.67
2566,2025-10-26,Current,0,60688.66
2010,2024-04-07,Current,0,326369.77
19485,2023-07-15,Late 30,58,228116.16
8695,2023-02-13,Default,150,27372.59
25561,2024-04-29,Current,0,276451.07
9218,2024-09-18,Current,0,436423.94
17963,2022-06-24,Current,0,662547.67
25405,2022-05-29,Late 30,40,416771.92
5858,2024-09-27,Current,0,249527.53
23097,2023-07-26,Late 60,72,487609.41
3940,2024-04-21,Current,0,14681.96
13575,2024-01-18,Current,0,81994.73
2366,2024-12-15,Current,0,387080.48
11792,2023-07-15,Current,0,38073.42
19327,2023-08-06,Current,0,34262.51
22753,2023-08-08,Late 30,51,226517.41
4546,2023-07-29,Current,0,389852.99
6009,2025-06-15,Late 30,39,194955.22
12812,2023-03-15,Current,0,272112.16
18263,2023-07-04,Current,0,171425.61
11774,2024-03-18,Current,0,7042.98
25857,2023-12-04,Late 30,46,307084.3
1961,2022-12-25,Current,0,34766.16
20545,2024-03-20,Current,0,617814.76
3962,2023-06-09,Current,0,747011.44
16336,2024-05-17,Current,0,451106.2
15301,2023-07-31,Current,0,336690.09
5065,2025-05-26,Current,0,179869.65
12362,2022-11-26,Current,0,43968.35
24342,2023-03-26,Late 30,51,30136.21
13394,2023-09-02,Current,0,76355.39
15301,2024-05-01,Default,156,437572.2
12904,2024-09-10,Current,0,438070.51
6626,2023-05-11,Current,0,301954.78
17349,2023-11-16,Current,0,171908.98
11978,2023-11-24,Current,0,225715.09
25255,2023-10-05,Current,0,159306.75
20197,2023-11-13,Current,0,290621.08
23691,2023-03-28,Current,0,162016.03
13998,2024-02-14,Current,0,356864.63
5839,2024-12-18,Current,0,448053.69
23069,2025-07-28,Current,0,461938.32
2507,2024-10-11,Late 30,31,191308.3
13479,2023-07-31,Current,0,212804.35
9626,2022-11-18,Current,0,144753.0
16030,2023-10-16,Current,0,173057.24
25464,2024-03-14,Current,0,402137.08
7828,2023-02-23,Current,0,67003.16
20234,2023-12-31,Current,0,62627.45
22674,2024-01-13,Current,0,36475.08
25769,2024-01-05,Late 30,57,12122.19
23670,2024-01-08,Current,0,538043.92
18848,2023-07-19,Current,0,273183.35
18777,2023-09-23,Current,0,8287.1
10392,2023-04-07,Late 30,51,29994.37
12150,2023-07-21,Current,0,59697.68
8853,2023-08-18,Current,0,233612.87
19291,2025-07-12,Current,0,341988.61
24551,2022-10-23,Current,0,414000.29
2271,2023-12-02,Current,0,63477.93
10741,2023-07-17,Current,0,743889.79
23434,2024-06-16,Current,0,28529.93
2091,2025-02-03,Late 60,68,120361.94
1316,2023-01-26,Current,0,601922.52
23363,2025-05-07,Current,0,15764.91
10229,2022-08-06,Late 30,45,9611.7
8693,2022-04-23,Late 30,54,358469.03
25885,2024-05-10,Current,0,281637.16
14334,2023-10-25,Current,0,768854.12
10875,2023-11-13,Current,0,466969.7
7317,2023-06-28,Late 30,56,24452.07
16021,2023-11-23,Current,0,75415.66
6616,2023-03-19,Current,0,105735.73
6887,2024-03-11,Current,0,59892.86
15853,2023-10-11,Late 30,48,531823.59
16102,2023-05-28,Default,92,157862.73
24108,2024-02-02,Late 60,66,577936.89
24009,2022-08-30,Current,0,372543.55
23679,2025-07-30,Current,0,122821.97
24887,2022-11-12,Current,0,66990.39
5133,2024-02-17,Current,0,718670.54
10785,2023-09-05,Default,168,737170.64
3970,2024-05-11,Current,0,450111.52
2262,2023-08-22,Current,0,216576.06
11548,2024-05-28,Current,0,74093.73
18226,2024-01-07,Current,0,295229.93
12037,2022-11-08,Current,0,254485.3
11089,2024-02-01,Current,0,25299.6
20056,2024-02-07,Late 60,78,617144.75
23886,2023-06-16,Current,0,134175.47
18527,2024-01-08,Current,0,88973.43
8563,2023-09-03,Current,0,414765.41
9553,2024-11-24,Current,0,108695.75
12691,2024-02-18,Current,0,23518.29
3091,2025-03-15,Current,0,362183.98
18671,2023-08-30,Default,105,174064.05
19058,2024-06-23,Current,0,344258.9
2625,2023-05-07,Late 60,65,760716.6
20128,2023-12-16,Current,0,590382.12
20666,2024-06-10,Current,0,274378.45
8103,2023-01-31,Current,0,877230.85
7643,2023-11-22,Late 30,52,423168.33
3250,2022-08-10,Current,0,35385.77
23766,2025-02-23,Late 60,70,785976.95
11433,2024-01-07,Current,0,462085.16
22756,2024-09-11,Current,0,301155.79
1184,2023-03-01,Current,0,184582.05
21705,2024-04-16,Current,0,217874.6
18693,2023-08-08,Current,0,285714.96
5447,2025-11-27,Current,0,379436.51
12524,2023-07-13,Current,0,326563.01
25316,2024-08-31,Current,0,217964.83
13240,2024-04-08,Current,0,930108.69
1053,2023-02-08,Default,134,88667.36
1345,2025-04-30,Current,0,558165.12
20180,2023-07-15,Current,0,118271.2
7908,2024-01-12,Current,0,172769.51
12689,2024-04-13,Current,0,42232.58
10007,2023-09-07,Current,0,281733.16
7464,2023-08-04,Current,0,388477.25
3180,2022-07-18,Current,0,25415.91
7237,2024-05-28,Current,0,409369.77
24500,2024-06-12,Current,0,155038.65
17533,2025-11-24,Current,0,290495.28
6271,2023-03-26,Current,0,44874.98
12946,2023-07-05,Current,0,86126.63
16055,2024-01-05,Current,0,198518.35
1229,2023-07-01,Current,0,360024.43
5948,2022-10-28,Current,0,349141.42
22176,2023-02-14,Current,0,47721.96
18060,2023-05-08,Current,0,49309.93
6499,2024-02-08,Current,0,302017.51
14235,2023-09-21,Current,0,61055.32
11741,2024-06-19,Late 30,45,73989.18
23154,2023-08-11,Late 30,44,76208.11
20449,2024-05-20,Late 60,82,186047.18
12070,2025-01-06,Current,0,106002.47
15920,2025-03-07,Current,0,540552.33
4226,2024-08-14,Current,0,220070.72
16488,2024-05-27,Current,0,164565.54
8288,2023-08-15,Current,0,482414.83
7243,2023-03-07,Current,0,76095.75
12316,2024-04-25,Default,136,326354.71
24156,2023-04-23,Current,0,113077.07
25650,2024-06-13,Current,0,96068.8
22104,2023-11-08,Late 30,49,438943.82
11553,2024-01-04,Current,0,112920.73
6528,2024-08-08,Current,0,129644.18
24970,2024-12-19,Current,0,613608.84
3493,2023-12-31,Current,0,96845.54
17261,2024-01-13,Current,0,192432.35
7852,2024-01-16,Current,0,256149.26
13080,2024-12-13,Current,0,211973.09
4925,2023-06-21,Current,0,136376.08
13747,2025-05-09,Current,0,103076.76
7384,2024-04-23,Current,0,351068.62
14417,2023-05-24,Current,0,181492.31
9008,2023-10-07,Current,0,576258.42
5473,2025-07-12,Current,0,125660.23
7410,2023-12-06,Current,0,388299.6
16769,2024-08-14,Current,0,12547.71
6230,2024-12-02,Late 30,40,168671.98
19291,2025-08-27,Current,0,398220.69
19932,2024-12-22,Current,0,280720.99
20203,2024-09-20,Default,178,442592.19
10031,2023-04-22,Late 30,52,28933.26
22549,2023-07-28,Late 30,32,732855.75
4897,2024-08-05,Current,0,16236.1
13148,2023-11-22,Current,0,184795.4
20444,2024-05-23,Default,104,616366.71
9020,2024-01-13,Late 30,49,114120.85
15168,2023-04-06,Current,0,829848.72
16423,2024-07-08,Default,98,257163.69
10215,2024-06-03,Current,0,117306.32
5180,2024-07-14,Current,0,751475.53
22668,2023-08-14,Current,0,214056.88
16736,2022-07-08,Late 30,33,246650.86
1883,2023-05-02,Current,0,96664.05
19602,2023-08-05,Current,0,218013.09
14940,2025-08-11,Current,0,581185.07
10954,2023-08-19,Current,0,191220.68
14698,2022-03-04,Current,0,219228.81
17906,2024-08-17,Current,0,364550.85
24058,2023-12-03,Late 60,61,99675.64
25607,2022-12-24,Current,0,107225.2
15085,2023-07-07,Current,0,360991.21
15535,2023-12-03,Current,0,109182.87
25943,2023-11-09,Current,0,926734.33
23446,2024-04-30,Current,0,74690.53
12212,2024-01-01,Current,0,296318.48
4169,2024-09-29,Current,0,547127.2
3301,2023-06-24,Current,0,257584.15
21888,2023-01-18,Current,0,127088.1
11918,2025-02-11,Current,0,620828.4
16156,2024-12-12,Current,0,149982.06
21943,2023-10-24,Current,0,284527.41
21117,2024-10-19,Current,0,148661.97
5457,2023-01-29,Current,0,655638.71
11845,2024-09-04,Current,0,421391.91
2905,2023-11-18,Current,0,307500.71
8526,2025-02-12,Current,0,797859.38
17748,2024-05-24,Current,0,622118.43
18335,2023-07-24,Current,0,418097.15
23928,2024-04-22,Current,0,82653.08
8555,2023-02-06,Current,0,371301.89
9760,2024-06-27,Current,0,413017.11
25915,2025-07-08,Current,0,207663.33
22317,2024-01-16,Current,0,35401.34
22777,2025-02-28,Current,0,107351.13
23036,2024-07-29,Current,0,60083.52
16252,2022-07-21,Current,0,506427.7
6608,2023-10-17,Current,0,257753.32
15443,2023-08-28,Current,0,254659.81
14764,2024-12-21,Late 30,55,69486.58
10049,2023-05-28,Current,0,105520.82
1200,2023-05-22,Current,0,454266.55
23693,2023-11-09,Default,110,118399.56
1845,2023-11-13,Current,0,123287.68
19065,2024-08-27,Current,0,123199.6
17353,2022-09-27,Current,0,288689.3
11001,2023-10-13,Current,0,35981.71
23734,2025-05-28,Current,0,116303.48
9891,2023-11-03,Current,0,310961.31
18486,2024-07-15,Current,0,98000.22
23665,2023-11-20,Late 30,31,180770.43
24820,2023-09-07,Current,0,113665.16
5912,2025-01-11,Default,168,84190.22
18188,2023-03-03,Current,0,71625.41
25747,2024-01-26,Current,0,31664.84
22026,2023-08-20,Current,0,76301.05
6087,2024-04-23,Current,0,211894.22
21901,2023-06-01,Current,0,135462.1
12299,2022-06-01,Current,0,68639.22
11928,2024-05-27,Current,0,163319.44
12464,2022-12-09,Current,0,306753.66
2356,2025-05-07,Current,0,482697.16
24904,2023-04-19,Current,0,411701.2
11789,2024-08-09,Current,0,125455.68
6320,2023-08-05,Default,146,254102.67
6068,2024-03-03,Current,0,304126.94
10861,2023-05-29,Current,0,362982.64
9328,2023-12-09,Current,0,499060.45
19807,2023-07-03,Current,0,384730.5
12780,2023-09-12,Current,0,448406.02
19126,2023-11-28,Default,110,358759.15
21888,2024-09-06,Current,0,512544.49
22484,2024-02-26,Late 60,67,180304.37
9853,2022-11-21,Current,0,404755.0
15005,2023-02-17,Current,0,212184.03
7808,2022-11-12,Current,0,5130.63
9865,2022-09-16,Late 60,75,579400.11
3011,2023-04-23,Current,0,53062.17
11186,2024-09-06,Current,0,74266.25
20122,2023-12-06,Late 30,49,136992.95
20744,2024-05-17,Default,146,109350.46
18772,2024-05-25,Current,0,514989.01
14695,2024-05-03,Default,164,320912.34
19506,2023-08-05,Current,0,131572.8
13000,2023-01-03,Current,0,135200.11
14369,2023-10-12,Current,0,487353.26
9094,2023-11-24,Current,0,289102.23
5062,2022-10-09,Current,0,40952.76
3620,2023-09-30,Current,0,110165.77
18892,2023-07-30,Current,0,124513.21
13627,2025-04-07,Current,0,276104.95
12811,2023-12-24,Current,0,91605.4
18370,2025-10-08,Current,0,599456.8
3066,2023-01-14,Current,0,61144.28
6543,2024-04-21,Current,0,31263.61
25659,2023-01-17,Late 60,89,424550.68
20022,2025-07-08,Default,176,103790.29
3728,2024-09-24,Current,0,82793.02
2116,2023-05-12,Late 30,59,75519.65
20760,2023-06-29,Current,0,217594.84
22262,2024-02-07,Default,146,352088.92
25843,2022-06-22,Current,0,483891.86
2448,2023-09-14,Current,0,63810.12
8577,2024-03-08,Current,0,87670.2
19927,2024-10-04,Current,0,174546.2
14087,2022-11-20,Current,0,303737.79
24527,2024-07-12,Current,0,103702.73
2145,2025-01-08,Current,0,825296.86
20142,2023-07-24,Default,113,650829.57
1291,2023-03-23,Current,0,521236.75
10178,2023-04-11,Current,0,167900.83
12455,2025-07-14,Current,0,290345.69
9873,2023-01-24,Current,0,182075.04
17203,2024-01-04,Current,0,126461.26
17961,2025-04-02,Current,0,43908.76
12589,2024-01-19,Current,0,57926.12
25231,2024-01-01,Current,0,346873.51
10684,2023-09-29,Current,0,25509.52
14989,2023-07-12,Current,0,502881.74
17036,2024-08-16,Current,0,146497.4
22572,2025-04-21,Current,0,278482.33
11983,2024-12-19,Current,0,236470.26
10593,2022-12-01,Current,0,34328.71
11137,2024-01-15,Current,0,7177.44
24949,2024-09-13,Current,0,313983.52
3233,2023-09-21,Current,0,618782.53
17421,2024-01-09,Current,0,28922.53
15606,2023-06-19,Current,0,134259.19
20746,2023-06-09,Current,0,121145.8
20280,2025-02-13,Current,0,423987.04
14146,2024-06-18,Default,110,117063.38
21586,2024-09-20,Current,0,81345.31
22311,2024-04-25,Current,0,30231.94
6507,2023-11-03,Current,0,225166.2
20778,2022-10-11,Current,0,70262.19
22643,2023-08-31,Default,157,112272.49
20413,2024-03-28,Current,0,181159.27
18333,2023-08-17,Current,0,61646.88
17461,2023-09-06,Current,0,63999.55
1807,2024-02-03,Late 30,46,22754.04
9159,2025-02-08,Late 60,89,245813.71
14191,2024-07-24,Current,0,194029.53
8600,2025-09-08,Current,0,689628.54
12063,2023-05-04,Current,0,320972.35
7947,2025-02-25,Current,0,38168.82
14021,2025-11-04,Current,0,221460.1
12473,2025-08-17,Current,0,517705.33
1788,2025-01-05,Current,0,318504.02
3572,2023-06-05,Current,0,133265.13
5343,2024-03-31,Late 60,74,518304.19
24995,2022-11-23,Current,0,699201.0
19569,2023-09-29,Current,0,105892.87
17907,2024-12-21,Late 30,36,37465.39
22130,2023-06-11,Current,0,827695.37
20854,2024-09-21,Late 30,55,16235.02
4043,2023-05-13,Current,0,34190.35
6418,2023-01-10,Current,0,141018.55
17207,2023-06-04,Current,0,321703.33
9771,2024-12-10,Current,0,79935.49
1507,2024-01-22,Current,0,320546.24
11446,2024-10-08,Current,0,155605.12
24652,2024-08-30,Current,0,57416.59
16144,2025-08-25,Current,0,518131.4
12684,2024-01-25,Current,0,4282.63
11760,2025-02-20,Late 30,55,383090.57
5613,2023-04-18,Current,0,86896.75
1304,2025-02-09,Current,0,30279.64
24604,2023-07-28,Current,0,61764.85
25234,2023-02-05,Current,0,464521.54
2678,2022-02-18,Default,149,104558.19
17135,2023-07-19,Default,101,164829.27
17273,2024-11-04,Current,0,678905.31
11738,2023-12-20,Current,0,107497.46
1369,2025-01-09,Late 30,35,527350.89
17472,2024-01-27,Current,0,582043.58
21103,2024-03-15,Current,0,253063.72
13386,2024-10-19,Current,0,18990.05
22844,2024-04-30,Current,0,251311.66
5145,2023-12-31,Current,0,462151.97
21922,2023-10-13,Current,0,239983.5
24451,2023-10-04,Default,150,8755.68
23650,2024-02-24,Current,0,150148.91
19367,2023-07-09,Late 30,57,374128.31
16481,2023-08-31,Current,0,193037.09
3699,2023-07-19,Current,0,392145.27
21708,2024-01-15,Current,0,168271.99
21096,2022-07-15,Current,0,223550.86
18154,2023-06-08,Late 30,34,154752.89
13563,2023-04-06,Late 30,32,540272.25
22611,2024-07-18,Current,0,569107.0
6123,2023-08-09,Current,0,278990.17
15488,2023-08-07,Late 60,72,173936.99
23917,2024-08-18,Current,0,313186.96
7126,2024-03-20,Late 30,32,345226.32
19928,2023-12-20,Current,0,51980.51
21535,2024-01-30,Current,0,159195.25
16124,2022-12-25,Current,0,544917.08
10733,2025-03-22,Current,0,13335.08
20419,2022-10-11,Current,0,389078.51
13696,2023-04-29,Current,0,272178.59
15258,2024-02-01,Current,0,114270.75
