application_id,customer_id,credit_score,ltv_ratio,loan_amount,tier,interest_rate,origination_date
8636,2714,684,0.7531,477454.23,B,9.18,2023-12-10
8637,4186,615,0.6094,505611.5,B,7.27,2023-02-22
8638,9550,748,0.6022,411958.37,C,12.68,2023-11-25
8639,12487,587,0.7366,718457.34,A,14.36,2022-07-20
8640,7329,665,0.9158,953658.78,A,4.34,2023-04-10
8641,4634,676,0.7842,557959.19,A,8.38,2023-07-31
8642,3193,609,0.5155,567766.23,A,7.92,2022-02-06
8643,301,680,0.7522,527077.29,C,3.25,2023-08-27
8644,724,646,0.7738,911018.09,A,13.34,2023-05-11
8645,5695,642,0.7617,639465.58,A,5.52,2023-02-15
8646,3011,611,0.811,875742.13,C,4.04,2022-03-30
8647,5556,666,0.6321,588587.59,C,13.88,2022-03-28
8648,68,790,0.5647,701234.32,A,6.44,2023-12-11
8649,12029,630,0.8375,659089.49,B,9.68,2023-10-13
8650,12186,642,0.5884,446301.17,A,9.78,2023-07-25
8651,2507,659,0.5514,145869.09,A,15.0,2022-02-04
8652,1538,811,0.6617,427679.45,C,12.9,2022-01-17
8653,398,680,0.8747,873291.07,A,5.78,2023-01-13
8654,11550,708,0.5369,659312.03,C,10.33,2022-01-14
8655,5681,598,0.588,944106.91,A,3.29,2022-05-30
8656,9356,673,0.7139,285927.17,A,9.93,2023-10-28
8657,4826,660,0.6294,477070.25,B,14.11,2022-04-10
8658,8748,682,0.8247,745885.42,D,3.96,2022-09-03
8659,6049,733,0.8037,141134.31,C,4.21,2022-04-08
8660,3662,848,0.8791,107424.27,C,3.51,2023-07-16
8661,9944,697,0.5917,755264.59,B,9.84,2022-04-15
8662,2942,804,0.792,668614.28,B,7.2,2022-12-27
8663,10850,847,0.8486,486085.56,C,4.01,2022-11-03
8664,10988,716,0.5282,76079.97,A,5.83,2023-09-02
8665,10522,805,0.5166,631326.56,A,13.87,2023-11-17
8666,7068,808,0.7517,671797.55,B,7.01,2022-11-29
8667,5092,687,0.7645,307506.88,A,4.9,2023-09-28
8668,10152,586,0.6768,98945.6,D,7.6,2022-12-21
8669,1602,707,0.5162,509115.58,D,6.88,2023-12-01
8670,10986,846,0.6809,491439.41,B,10.92,2022-10-04
8671,1481,752,0.7889,302096.79,B,5.94,2023-03-08
8672,6231,793,0.8158,568158.44,A,3.07,2022-08-25
8673,9295,826,0.7218,612475.33,B,11.97,2022-01-03
8674,3277,685,0.7363,923371.22,A,9.03,2023-02-25
8675,6448,662,0.8027,776102.92,D,5.54,2022-01-07
8676,5500,782,0.7022,811051.99,A,8.05,2023-09-21
8677,6274,620,0.6186,193805.12,A,8.47,2022-11-15
8678,1300,784,0.6003,463570.88,C,13.88,2023-06-06
8679,5819,628,0.8387,215687.65,A,3.21,2022-04-30
8680,6702,722,0.7194,195227.0,B,14.16,2023-08-25
8681,4995,720,0.7808,510391.49,C,3.43,2023-10-28
8682,12072,632,0.712,287291.91,A,14.84,2022-12-24
8683,7490,686,0.8685,222438.54,A,9.07,2023-10-01
8684,9728,612,0.7236,728398.42,A,8.31,2022-09-13
8685,8270,779,0.9446,43564.24,B,11.75,2023-02-12
8686,2832,698,0.6092,754598.92,C,3.33,2022-10-26
8687,11603,808,0.5623,899673.19,C,13.0,2022-11-22
8688,2722,697,0.6681,707710.33,A,13.84,2022-09-28
8689,11820,755,0.9134,201188.12,B,3.77,2022-03-11
8690,1533,764,0.8835,738565.78,C,8.63,2022-01-28
8691,8430,794,0.6113,506994.3,A,7.3,2022-04-15
8692,5254,800,0.7699,641594.08,A,11.86,2023-01-06
8693,1997,709,0.765,398769.93,A,12.12,2022-01-08
8694,5312,825,0.632,198408.55,D,10.12,2023-10-03
8695,11620,702,0.6059,32546.14,A,12.79,2022-07-10
8696,278,587,0.6755,743767.13,A,11.0,2022-06-29
8697,3090,646,0.8549,432405.53,D,8.97,2022-03-24
8698,524,694,0.5863,249702.13,D,9.78,2022-03-15
8699,4276,684,0.7006,626676.53,B,6.7,2023-07-03
8700,12411,604,0.7168,794626.61,A,8.38,2023-12-12
8701,5366,632,0.9226,533545.38,C,14.23,2022-06-09
8702,3123,826,0.6366,763754.07,A,11.98,2022-06-14
8703,8168,612,0.5088,345191.67,B,5.68,2022-07-07
8704,5191,615,0.8122,656511.49,C,4.1,2023-06-07
8705,4576,818,0.8401,619907.46,A,3.83,2023-01-11
8706,7728,796,0.8164,181567.15,D,13.22,2023-09-12
8707,1798,756,0.8153,741038.11,D,13.03,2023-08-12
8708,2132,623,0.7175,762623.97,A,6.83,2022-12-18
8709,7323,737,0.5084,660122.62,D,3.14,2022-05-28
8710,6501,848,0.8285,385728.07,A,8.12,2022-01-25
8711,816,750,0.9214,550726.34,C,7.02,2022-03-10
8712,10887,800,0.5708,443850.14,C,4.53,2023-01-08
8713,8635,809,0.5306,12934.9,A,5.38,2022-08-31
8714,11333,670,0.6193,21187.35,A,10.22,2022-11-23
8715,6667,710,0.8824,204950.69,A,11.62,2022-08-03
8716,143,805,0.5478,913883.89,A,9.86,2022-01-22
8717,12480,804,0.8218,635076.45,D,5.0,2023-01-23
8718,1411,722,0.5283,395965.3,A,6.75,2023-12-28
8719,535,645,0.5148,611026.24,D,11.46,2023-02-23
8720,9909,607,0.9011,73254.59,B,3.99,2023-06-15
8721,3365,704,0.8468,113316.58,A,11.2,2022-01-16
8722,1033,791,0.7694,90113.39,B,13.26,2023-03-29
8723,3343,659,0.5774,818882.66,B,12.51,2023-11-13
8724,9603,817,0.6255,999893.99,B,9.91,2023-09-26
8725,6086,711,0.5219,231330.42,A,13.73,2023-10-11
8726,4501,698,0.7904,487856.82,C,3.69,2022-01-19
8727,1173,625,0.8087,141312.25,D,9.37,2023-02-26
8728,9081,663,0.6471,882951.89,A,12.27,2023-02-22
8729,11531,592,0.6523,164280.66,B,8.5,2022-07-30
8730,4518,704,0.783,529661.48,A,14.85,2023-08-07
8731,8008,751,0.9255,585532.13,C,3.22,2023-09-30
8732,1642,813,0.6776,485810.61,B,6.98,2023-06-25
8733,472,760,0.7221,70413.83,A,13.71,2023-12-11
8734,2941,630,0.8142,688528.73,B,5.04,2023-04-30
8735,8739,848,0.654,886877.89,C,8.51,2023-12-11
8736,4727,748,0.891,99136.51,C,11.88,2022-04-16
8737,11790,786,0.8808,730776.92,C,8.99,2022-09-11
8738,7671,727,0.8034,822927.99,D,7.58,2023-04-03
8739,11018,616,0.7416,171578.6,A,3.24,2022-01-01
8740,3724,740,0.9426,994148.02,B,12.5,2022-08-28
8741,364,685,0.8161,305066.11,B,11.54,2022-07-22
8742,10359,601,0.7895,316703.04,C,13.92,2023-05-21
8743,3310,812,0.8946,571679.71,A,13.86,2022-05-09
8744,546,701,0.7497,820860.2,B,13.22,2023-04-25
8745,3241,708,0.6093,464082.45,A,7.35,2023-11-25
8746,6666,796,0.562,550390.38,B,8.15,2022-12-02
8747,1937,727,0.712,620805.13,B,14.08,2022-08-15
8748,9155,637,0.732,794651.6,A,4.79,2022-08-21
8749,11198,816,0.8725,650292.12,A,3.31,2023-12-25
8750,11999,649,0.5628,177445.01,C,10.74,2022-09-11
8751,883,768,0.8066,604144.01,B,6.97,2022-12-12
8752,3841,821,0.6369,220728.45,A,5.34,2023-09-29
8753,6924,642,0.9226,441601.76,C,8.06,2023-11-29
8754,9063,820,0.7117,867105.86,A,5.93,2023-11-30
8755,4612,764,0.7801,132539.05,A,6.27,2023-12-02
8756,11178,838,0.7925,368286.75,B,5.49,2022-02-24
8757,9058,808,0.541,565951.65,A,12.15,2022-01-29
8758,5205,802,0.8835,872019.24,B,14.55,2023-11-13
8759,7289,678,0.5739,781148.58,B,10.66,2023-09-10
8760,3204,826,0.6788,429744.34,B,9.68,2023-07-14
8761,11090,624,0.8027,504313.98,B,13.66,2023-01-04
8762,2245,584,0.5248,847717.74,A,3.27,2022-10-08
8763,19,590,0.7612,878235.04,A,5.57,2023-08-09
8764,642,618,0.6845,533276.24,A,8.57,2022-06-18
8765,3084,621,0.5287,207138.95,D,4.26,2022-02-21
8766,5201,782,0.8269,503159.44,A,7.74,2023-10-07
8767,8522,673,0.7256,927534.83,B,7.58,2022-09-20
8768,866,584,0.6365,614491.61,D,14.36,2023-09-21
8769,774,631,0.5379,775488.52,A,4.97,2022-12-01
8770,4733,729,0.7464,28516.98,A,8.71,2023-08-12
8771,10547,784,0.6377,638018.52,B,4.3,2023-01-15
8772,11531,766,0.926,602497.16,A,12.42,2023-07-04
8773,3519,732,0.7662,477319.19,A,11.99,2022-09-23
8774,11135,695,0.6283,682279.52,A,14.62,2023-12-19
8775,6796,728,0.7379,864722.59,A,7.3,2023-01-13
8776,6985,799,0.7428,929942.8,B,14.87,2023-10-13
8777,2568,771,0.827,264229.27,A,11.32,2023-01-16
8778,1675,812,0.906,509773.94,B,4.0,2023-06-25
8779,10876,800,0.9332,308449.13,B,3.49,2022-02-23
8780,11573,626,0.8231,424437.77,B,4.46,2023-12-20
8781,740,706,0.7457,503834.7,D,3.0,2022-08-24
8782,1546,794,0.6012,787436.32,A,11.31,2022-01-10
8783,10452,586,0.6814,916829.98,A,14.49,2023-02-01
8784,9328,763,0.72,591489.58,B,3.52,2022-02-15
8785,5128,695,0.5578,992392.25,A,5.38,2022-09-30
8786,6948,631,0.6154,571242.95,A,14.52,2022-12-21
8787,6621,625,0.943,808263.05,A,5.99,2023-06-11
8788,9066,602,0.8405,147462.65,A,13.28,2022-11-18
8789,4556,710,0.7169,17624.36,A,5.35,2023-09-17
8790,10493,706,0.6017,36766.14,C,14.63,2022-11-23
8791,5646,844,0.7581,893089.08,A,7.68,2023-05-13
8792,8944,775,0.6043,83990.81,A,11.47,2022-09-14
8793,7125,627,0.5869,616768.11,C,14.34,2023-02-15
8794,9046,661,0.5422,580518.43,B,6.33,2022-04-23
8795,3733,688,0.6556,782858.66,A,8.18,2023-05-17
8796,2284,842,0.7438,320330.69,A,6.28,2022-09-24
8797,9522,610,0.5717,359727.4,A,8.86,2023-06-15
8798,8670,635,0.5902,359833.94,A,13.87,2023-10-31
8799,10919,768,0.676,176739.86,D,5.35,2023-03-31
8800,11284,584,0.7203,215816.04,B,9.27,2022-05-31
8801,6999,724,0.843,205588.37,A,4.84,2023-09-04
8802,12423,775,0.755,154305.06,D,7.87,2023-12-06
8803,5414,606,0.778,773268.54,B,5.43,2023-12-08
8804,1270,706,0.8133,613772.98,A,5.74,2022-05-21
8805,7869,714,0.7029,573586.14,B,8.64,2022-02-22
8806,12374,602,0.6544,679812.27,B,11.9,2023-07-13
8807,2604,696,0.8602,351415.66,B,4.53,2022-06-03
8808,5962,587,0.8727,732820.52,C,12.49,2022-09-03
8809,9662,680,0.5693,280789.1,D,14.85,2023-07-18
8810,8570,840,0.929,819518.12,A,6.66,2022-04-03
8811,7558,778,0.9185,619338.66,A,5.39,2022-08-31
8812,1681,665,0.8919,823432.76,C,3.33,2022-07-24
8813,8434,807,0.6902,64118.36,C,5.32,2022-03-12
8814,9112,758,0.879,844805.71,A,10.18,2022-12-30
8815,5683,819,0.7826,110412.19,B,13.15,2023-09-15
8816,8085,591,0.5924,671919.94,A,3.06,2023-07-08
8817,5368,813,0.8487,235660.05,B,10.57,2023-09-07
8818,70,762,0.6827,56229.7,A,4.75,2022-04-30
8819,3925,769,0.6315,266767.5,C,12.59,2023-02-10
8820,6201,794,0.8952,409279.39,A,5.62,2022-11-14
8821,10279,837,0.888,152490.08,B,3.8,2022-09-24
8822,2008,605,0.889,108640.63,A,14.77,2022-11-27
8823,8993,849,0.8868,993815.85,D,8.58,2023-01-08
8824,8120,661,0.7494,88535.08,A,7.53,2022-01-18
8825,2780,764,0.7776,198612.19,B,9.91,2022-12-24
8826,4921,641,0.927,260304.85,A,9.67,2022-06-30
8827,756,609,0.5582,323957.73,B,3.55,2023-04-19
8828,6496,610,0.8628,139953.69,A,7.15,2023-01-23
8829,10188,752,0.7368,841344.15,A,10.33,2022-12-04
8830,5936,681,0.9403,925411.64,C,14.33,2022-07-10
8831,9514,707,0.7877,553471.72,A,10.83,2023-03-11
8832,2331,665,0.5731,571364.45,A,5.03,2023-01-30
8833,5706,607,0.867,993843.65,D,3.12,2022-04-10
8834,8302,701,0.8027,884963.25,B,12.44,2023-01-29
8835,1017,830,0.567,413358.46,B,12.99,2022-08-07
8836,7348,640,0.504,761306.53,D,5.2,2023-06-03
8837,12058,750,0.7446,272621.06,B,6.85,2023-12-24
8838,8217,692,0.6087,61351.12,B,12.43,2022-10-15
8839,4939,773,0.8903,31935.99,A,11.21,2022-11-02
8840,2839,598,0.6129,543553.47,B,4.59,2023-02-05
8841,738,672,0.7983,504720.55,B,10.96,2023-02-19
8842,6201,796,0.6553,159207.34,A,11.51,2022-10-14
8843,8372,758,0.6576,854633.97,A,14.87,2022-03-24
8844,232,770,0.5818,587087.39,A,13.71,2022-07-09
8845,1918,742,0.7262,387710.64,D,3.44,2023-10-06
8846,8535,679,0.7607,510814.35,C,4.28,2022-02-26
8847,5919,766,0.7615,106437.86,B,7.84,2022-01-11
8848,2624,646,0.8855,900875.12,B,6.85,2022-01-21
8849,8647,652,0.7936,297641.53,A,4.26,2022-05-30
8850,6402,811,0.8331,182858.04,B,12.11,2023-06-24
8851,7073,768,0.6456,431697.76,A,6.51,2023-05-20
8852,2277,629,0.6893,288361.55,B,13.17,2022-06-08
8853,7394,703,0.5082,314567.87,D,7.24,2023-03-18
8854,8788,736,0.5356,826221.71,C,11.94,2022-02-25
8855,3875,840,0.6733,551544.84,D,5.52,2023-05-29
8856,4531,774,0.5944,932451.49,C,8.65,2022-11-11
8857,7165,835,0.8658,950860.45,A,9.65,2022-11-19
8858,4498,779,0.8044,991632.96,A,8.37,2023-04-22
8859,10862,647,0.9366,140212.87,B,12.33,2023-08-09
8860,7934,659,0.8992,897882.7,B,10.95,2022-03-13
8861,2136,812,0.9399,301658.5,A,9.98,2022-03-04
8862,6728,765,0.6644,632959.37,A,5.78,2022-09-27
8863,12157,684,0.718,879052.09,C,9.3,2022-04-16
8864,1566,721,0.6677,101946.59,A,11.44,2023-12-15
8865,309,703,0.9339,160332.06,B,14.31,2022-01-26
8866,8535,802,0.6812,735845.96,A,4.66,2023-07-29
8867,8628,753,0.5525,353294.68,A,13.4,2022-04-14
8868,8369,770,0.6127,658490.32,B,4.45,2022-08-01
8869,139,719,0.6912,122865.91,B,11.19,2022-10-13
8870,194,698,0.7713,972673.41,B,10.69,2023-12-19
8871,3258,655,0.7781,506241.39,A,13.5,2022-09-18
8872,3236,688,0.8415,871837.09,B,3.71,2023-10-17
8873,943,698,0.7915,678208.82,A,13.62,2023-03-22
8874,4621,837,0.7212,952220.33,D,6.92,2023-07-24
8875,12072,599,0.5136,574795.71,C,8.76,2023-03-16
8876,5721,698,0.8128,313322.72,B,13.29,2023-10-14
8877,11306,716,0.5385,617383.0,B,9.57,2022-05-19
8878,11155,834,0.711,996915.59,A,7.07,2023-06-09
8879,6354,843,0.9034,817197.02,C,12.35,2022-05-27
8880,4958,746,0.7686,460411.11,B,3.8,2022-02-15
8881,9146,744,0.5895,818356.06,A,11.04,2022-11-11
8882,9495,608,0.8636,705803.09,B,3.02,2022-04-23
8883,3382,614,0.6352,939332.87,C,3.47,2022-04-12
8884,5840,816,0.7598,371147.68,B,14.55,2023-08-30
8885,2881,669,0.7861,49980.59,A,8.69,2022-10-11
8886,10380,782,0.829,95561.29,B,3.72,2023-03-31
8887,4888,807,0.5292,769739.89,C,13.68,2023-05-29
8888,546,647,0.8844,694355.9,C,4.44,2022-05-07
8889,1928,710,0.5512,736043.81,B,3.42,2022-06-09
8890,4153,690,0.5425,671031.49,C,7.71,2023-10-08
8891,5,591,0.7056,462537.5,A,4.96,2023-05-12
8892,11674,754,0.6675,77406.04,A,3.92,2022-09-11
8893,5534,733,0.5246,837196.02,A,5.7,2022-03-28
8894,11446,622,0.5747,188976.5,A,3.74,2022-05-22
8895,9555,784,0.6976,989969.1,B,7.62,2023-03-17
8896,10013,751,0.8731,213351.09,B,13.89,2022-01-13
8897,5379,631,0.5546,92890.08,B,6.2,2023-05-13
8898,6234,694,0.547,381800.4,B,11.82,2023-08-29
8899,2664,598,0.8622,332189.61,B,3.93,2023-12-01
8900,11131,614,0.7215,976860.76,D,3.41,2023-05-06
8901,9466,627,0.6621,400615.63,A,5.7,2022-01-15
8902,3327,812,0.7076,56141.56,A,11.59,2022-06-28
8903,3660,798,0.6849,987220.23,D,5.68,2023-08-05
8904,11138,689,0.8519,788606.28,D,4.24,2023-01-10
8905,11211,833,0.5042,997963.53,C,7.69,2022-03-10
8906,1132,767,0.6949,324362.36,A,10.74,2022-02-24
8907,4764,610,0.5715,126560.77,C,11.63,2022-12-29
8908,6738,838,0.6387,403716.85,A,4.24,2022-01-08
8909,10829,742,0.5505,148546.2,A,4.79,2023-01-10
8910,11222,650,0.6921,155375.15,A,3.09,2022-01-29
8911,11212,635,0.7895,903645.62,B,14.22,2023-11-22
8912,5093,678,0.7977,993964.93,B,8.16,2023-01-26
8913,6023,600,0.8585,994482.37,A,3.01,2023-12-23
8914,3160,687,0.8668,444068.73,B,10.67,2022-06-08
8915,6160,632,0.769,246899.12,B,11.46,2022-12-15
8916,7319,585,0.6589,180314.02,D,6.89,2022-09-15
8917,8446,810,0.5231,388288.5,A,3.28,2022-12-06
8918,5308,661,0.5161,602955.41,B,14.94,2023-12-12
8919,8521,796,0.551,746152.62,A,6.53,2023-09-14
8920,10784,626,0.9427,521199.29,A,3.98,2022-01-26
8921,11023,820,0.8537,844312.47,B,14.53,2022-02-19
8922,3045,757,0.6822,920470.08,A,5.57,2023-06-10
8923,9613,661,0.7098,886809.63,D,10.74,2023-03-13
8924,5637,771,0.8318,375513.63,A,8.96,2022-05-30
8925,11594,722,0.7315,951041.62,D,12.4,2022-12-28
8926,2893,620,0.6622,923842.0,A,4.3,2022-04-24
8927,5289,850,0.6573,417538.63,B,12.17,2022-09-28
8928,5813,666,0.5943,427096.22,C,8.27,2022-10-24
8929,655,582,0.8985,87261.66,B,4.7,2022-12-12
8930,5482,790,0.6864,937624.57,B,10.84,2022-06-25
8931,760,580,0.8386,97575.37,A,13.86,2022-04-16
8932,6783,654,0.7582,496230.81,B,6.91,2023-05-20
8933,1799,810,0.8393,724200.32,A,12.21,2023-10-23
8934,5160,655,0.6444,880867.56,A,4.8,2023-11-17
8935,11164,839,0.8384,575289.93,C,14.89,2023-05-22
8936,11619,604,0.8555,685752.6,C,11.45,2023-06-29
8937,8447,779,0.5469,713028.97,C,9.64,2022-10-23
8938,5263,673,0.5412,25811.22,B,8.66,2023-08-04
8939,3824,687,0.9435,943061.01,A,10.84,2023-09-13
8940,1877,674,0.5531,366322.42,D,12.44,2022-08-10
8941,10950,670,0.8082,185746.71,D,4.47,2023-02-21
8942,10817,623,0.8365,478603.49,C,10.94,2023-03-20
8943,6155,602,0.5286,736150.44,B,14.03,2022-01-23
8944,7788,769,0.8359,829065.85,B,6.29,2023-02-09
8945,12314,602,0.6888,722415.19,C,12.28,2023-02-27
8946,11197,813,0.6236,406134.85,B,4.28,2022-05-03
8947,4517,765,0.7994,684734.17,B,13.79,2022-07-18
8948,3735,642,0.8749,437554.59,B,3.46,2023-06-16
8949,9437,682,0.7578,986998.11,A,3.11,2022-09-29
8950,5973,768,0.8918,996500.36,C,7.52,2023-11-08
8951,6640,768,0.5101,257296.49,C,9.36,2023-10-26
8952,5357,648,0.8324,488494.53,B,8.45,2022-06-11
8953,6381,693,0.5762,580751.5,A,5.19,2022-12-06
8954,1009,683,0.6287,639877.06,A,12.62,2022-09-21
8955,4315,687,0.7575,439582.85,B,11.44,2023-08-10
8956,9703,600,0.6235,529051.21,D,13.52,2023-04-25
8957,10152,845,0.5757,558722.73,B,3.25,2022-11-10
8958,2509,788,0.8985,394068.84,B,7.13,2023-07-17
8959,4759,749,0.908,327236.31,B,5.37,2022-08-20
8960,2683,773,0.5164,638273.16,C,10.65,2023-02-28
8961,7312,702,0.7251,447619.64,C,14.7,2022-08-06
8962,990,756,0.5917,972428.37,C,6.56,2023-11-23
8963,12477,583,0.8885,381932.75,A,13.26,2022-05-12
8964,8447,767,0.7081,203884.36,A,13.41,2022-12-11
8965,12356,608,0.7153,432370.35,A,6.44,2022-10-16
8966,4712,665,0.7824,660356.09,D,3.93,2023-06-22
8967,6480,626,0.525,447387.83,B,13.39,2022-02-20
8968,6965,656,0.5573,292827.04,A,12.61,2022-09-06
8969,8076,770,0.7243,500281.06,A,10.46,2022-03-29
8970,4453,610,0.935,452527.34,A,7.6,2023-09-27
8971,8448,748,0.8796,944696.58,A,5.6,2023-01-27
8972,1008,615,0.9002,28707.56,C,6.94,2023-09-05
8973,6497,824,0.5617,401004.23,D,4.27,2023-06-08
8974,9948,767,0.9314,347579.42,B,12.91,2022-06-13
8975,7689,594,0.8285,231211.77,A,4.65,2023-12-19
8976,10764,795,0.6466,550782.43,A,4.63,2022-07-30
8977,3909,737,0.889,617919.98,A,13.65,2022-08-24
8978,11190,734,0.8363,20104.27,B,11.27,2022-07-21
8979,2804,820,0.8314,679398.11,D,6.08,2023-08-15
8980,11958,624,0.8306,388840.57,B,6.27,2023-04-04
8981,4380,754,0.8604,923796.48,A,13.4,2023-03-08
8982,11576,635,0.9268,746079.28,D,10.05,2022-02-02
8983,99,633,0.5616,518669.4,D,8.01,2022-12-23
8984,8389,844,0.9498,951990.45,C,13.77,2023-06-04
8985,10722,818,0.8926,690530.21,C,5.47,2022-01-27
8986,878,687,0.6987,809982.8,C,9.53,2023-06-26
8987,1869,777,0.5708,956801.57,A,14.16,2023-06-08
8988,2666,793,0.7042,891435.04,A,8.75,2023-04-21
8989,1389,825,0.8504,79965.75,C,6.52,2022-01-13
8990,2416,617,0.7711,218115.68,C,14.93,2022-03-30
8991,8762,752,0.6258,633281.49,A,9.31,2023-06-21
8992,2638,684,0.6831,169307.73,B,7.93,2023-05-25
8993,7243,619,0.9294,470098.8,A,6.97,2022-03-21
8994,9258,709,0.8617,485375.74,C,6.85,2022-03-15
8995,8614,760,0.5558,468457.69,A,4.92,2023-01-25
8996,2884,773,0.7454,824276.9,A,12.36,2023-03-19
8997,1205,638,0.9189,494550.97,C,7.77,2022-01-31
8998,545,605,0.5154,870019.02,A,9.82,2023-01-20
8999,12359,682,0.5191,775844.43,B,11.1,2022-05-22
9000,11832,600,0.8225,646027.44,A,9.28,2022-04-26
9001,1224,659,0.759,582218.75,B,6.68,2022-11-30
9002,3173,778,0.5207,239914.16,D,12.33,2023-05-12
9003,8960,616,0.9482,770381.56,B,9.39,2023-01-08
9004,6451,593,0.761,806399.51,D,4.72,2023-11-26
9005,11850,800,0.7214,494493.45,B,5.92,2023-11-23
9006,6521,745,0.7015,228172.68,C,5.51,2023-05-12
9007,655,752,0.8153,762503.4,D,8.71,2022-07-21
9008,6822,729,0.7063,802127.37,A,4.06,2022-11-05
9009,2447,751,0.7966,571451.55,D,10.55,2022-06-25
9010,5893,660,0.7198,700187.07,C,13.4,2022-05-22
9011,8413,804,0.7748,775933.98,B,11.12,2022-12-12
9012,3667,614,0.8623,298663.77,B,6.18,2023-07-07
9013,4278,767,0.8677,289893.65,A,8.67,2023-07-15
9014,4403,803,0.8821,710909.76,B,6.23,2022-08-21
9015,2570,710,0.5913,517283.76,C,7.06,2022-06-28
9016,5516,588,0.5275,517196.0,C,11.83,2022-09-22
9017,9206,648,0.8763,959133.22,A,9.94,2023-12-23
9018,10244,607,0.519,801350.55,B,5.3,2022-07-13
9019,3986,813,0.5961,263473.4,A,11.86,2022-05-13
9020,8168,610,0.7368,412313.39,A,14.84,2023-03-26
9021,7449,811,0.8849,831723.03,A,12.34,2023-12-27
9022,4311,633,0.9036,82486.76,C,8.42,2022-05-10
9023,3020,754,0.7826,327833.45,C,5.67,2023-09-19
9024,3682,665,0.935,346314.46,A,6.38,2022-08-05
9025,9636,644,0.8285,396345.72,D,3.75,2023-06-17
9026,4197,668,0.7375,266545.61,A,6.65,2023-10-30
9027,11203,633,0.5605,645480.55,B,10.82,2023-03-19
9028,573,697,0.693,401103.19,A,11.81,2023-12-17
9029,9525,808,0.8701,546831.84,B,9.58,2022-06-29
9030,4754,846,0.6276,279866.65,B,13.64,2022-06-22
9031,7083,601,0.7602,862698.77,A,5.02,2023-02-18
9032,4003,826,0.9425,213714.06,C,9.36,2023-04-06
9033,5630,599,0.5785,878543.2,B,4.45,2023-12-30
9034,11327,763,0.5457,187299.64,B,6.09,2023-12-09
9035,12279,629,0.858,376428.53,C,14.07,2023-10-17
9036,8418,669,0.5112,781370.38,C,14.45,2023-01-20
9037,4201,683,0.7895,497728.84,A,4.73,2022-12-14
9038,1998,773,0.6511,244824.64,B,8.15,2022-07-01
9039,8964,653,0.8257,666790.47,C,12.05,2023-08-30
9040,7423,848,0.5541,136395.12,B,11.1,2022-09-21
9041,4525,594,0.6485,223145.36,C,11.32,2023-04-21
9042,8626,777,0.5077,264165.86,B,10.31,2022-11-29
9043,11292,774,0.6058,588609.5,D,5.24,2023-03-23
9044,10922,615,0.7175,556716.37,B,12.49,2023-12-18
9045,3408,784,0.5799,524345.76,B,10.68,2023-01-19
9046,6732,718,0.7698,106433.15,C,9.4,2023-04-22
9047,7796,843,0.5532,782310.36,B,3.94,2022-06-24
9048,11333,636,0.8354,140467.47,B,5.05,2022-02-25
9049,9058,689,0.9147,939362.82,A,12.2,2023-09-12
9050,2794,753,0.6737,74563.96,D,7.53,2023-05-26
9051,7335,785,0.7377,881163.28,C,9.7,2023-09-28
9052,2912,804,0.7198,304798.01,A,13.46,2023-01-04
9053,7953,643,0.8534,702830.86,A,4.9,2022-03-05
9054,2416,831,0.9474,339885.15,A,5.13,2022-06-01
9055,251,846,0.8311,722814.4,A,7.87,2022-05-23
9056,4952,672,0.5965,486336.59,B,11.1,2022-12-11
9057,8099,762,0.8132,531507.47,B,5.0,2022-07-11
9058,11950,793,0.7771,719270.07,A,9.37,2023-09-28
9059,5290,721,0.5946,142233.73,A,11.31,2023-04-12
9060,8103,662,0.6084,273682.3,B,6.66,2022-02-08
9061,7258,678,0.7938,842338.17,A,7.23,2022-11-08
9062,5566,681,0.8635,791914.39,A,13.52,2022-01-02
9063,6438,650,0.8431,990394.08,A,5.17,2022-07-21
9064,9111,845,0.7729,32726.94,A,12.24,2022-11-12
9065,1174,709,0.9219,150763.97,B,5.17,2023-06-10
9066,11396,639,0.829,343942.23,C,8.19,2022-03-05
9067,8625,698,0.7439,696463.97,B,11.75,2023-05-09
9068,836,842,0.8673,322388.46,A,7.51,2022-10-30
9069,10439,600,0.6307,352506.17,B,3.94,2022-01-02
9070,2263,676,0.6186,235162.47,B,7.25,2023-04-28
9071,9090,580,0.9372,910496.95,C,5.74,2022-02-18
9072,11825,782,0.9274,552078.99,B,4.81,2022-10-28
9073,4568,707,0.8962,168087.33,A,10.27,2022-04-25
9074,3816,711,0.5965,586387.94,D,3.45,2022-06-19
9075,247,613,0.7645,167911.97,A,13.17,2022-09-12
9076,2430,666,0.7408,279130.21,B,12.04,2022-02-13
9077,9183,611,0.5914,699142.23,A,12.05,2022-11-16
9078,11503,838,0.7015,760598.06,B,11.88,2023-07-28
9079,9119,612,0.7093,438754.79,A,6.25,2023-03-30
9080,11631,628,0.6083,175501.23,B,4.52,2022-07-24
9081,5288,661,0.9297,219416.63,B,14.91,2022-05-08
9082,2608,723,0.7217,544210.07,B,14.95,2022-12-19
9083,9267,671,0.7362,593051.78,B,14.39,2022-06-28
9084,5931,803,0.7694,869949.63,A,11.14,2022-11-08
9085,4023,796,0.8991,275457.25,B,8.57,2023-04-28
9086,11992,735,0.74,615872.75,B,5.37,2022-06-15
9087,4785,587,0.7434,12624.69,A,9.58,2023-08-19
9088,6618,615,0.6081,476532.61,B,6.59,2022-01-18
